# Summary generated on 2022-03-16 17:49:26.628043 UTC
 #  Unique trajectory;      Beginning      ;        Beginning          ;   IAU;  IAU;   Sol lon ;   App LST ;   RAgeo  ;   +/-  ;   DECgeo ;   +/-  ;  LAMgeo  ;   +/-  ;   BETgeo ;   +/-  ;    Vgeo  ;    +/- ;  LAMhel  ;   +/-  ;   BEThel ;   +/-  ;    Vhel  ;    +/- ;       a    ;   +/-  ;      e    ;   +/-  ;      i    ;   +/-  ;    peri   ;    +/-  ;    node   ;    +/-  ;     Pi    ;   +/-  ;      b    ;   +/-  ;      q    ;   +/-  ;      f    ;   +/-  ;      M    ;   +/-  ;       Q    ;   +/-  ;      n    ;   +/-  ;      T    ;   +/-  ; TisserandJ;   +/-  ;   RAapp  ;   +/-  ;   DECapp ;   +/-  ;  Azim +E ;   +/-  ;    Elev  ;   +/-  ;   Vinit  ;    +/- ;    Vavg  ;    +/- ;    LatBeg   ;   +/-  ;    LonBeg   ;   +/-  ;   HtBeg ;   +/-  ;    LatEnd   ;   +/-  ;    LonEnd   ;   +/-  ;   HtEnd ;   +/-  ; Duration;  Peak ;  Peak Ht;   F  ;  Mass kg;   Qc ; MedianFitErr; Beg in; End in;  Num;      Participating
 #      identifier   ;     Julian date     ;         UTC Time          ;    No; code;     deg   ;     deg   ;    deg   ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;      AU    ;  sigma ;           ;  sigma ;    deg    ;  sigma ;     deg   ;   sigma ;     deg   ;   sigma ;    deg    ;  sigma ;    deg    ;  sigma ;     AU    ;  sigma ;    deg    ;  sigma ;     deg   ;  sigma ;      AU    ;  sigma ;   deg/day ;  sigma ;    years  ;  sigma ;           ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ; of N  deg;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    km/s  ;   sigma;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;   sec   ; AbsMag;     km  ; param; tau=0.7%;  deg ;    arcsec   ;   FOV ;   FOV ; stat;         stations
 # ------------------; --------------------; --------------------------; -----; ----; ----------; ----------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; --------; ----------; --------; ----------; -------; ----------; -------; ----------; -------; ----------; -------; ----------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ------------; -------; ------------; -------; --------; -------; ------------; -------; ------------; -------; --------; -------; --------; ------; --------; -----; --------; -----; ------------; ------; ------; ----; ----------------------
20220305100639_3A5FA; 2459643.921293921769; 2022-03-05 10:06:39.794841;    -1;  ...; 344.506848; 244.000680; 263.25960;  0.0590; +32.03378;  0.0934; 259.95028;  0.0881; +55.23659;  0.0933;  47.38519;  0.3632;  30.88818;  1.8483; +83.63886;  0.1938;  39.16807;  0.3212;    3.482232;  0.4432;   0.717169;  0.0281;  85.385954;  0.2706; 169.500860;   0.2752; 344.508075;   0.0000; 154.008935;  0.2752;  10.464730;  0.2716;   0.984883;  0.0003;  10.497315;  0.2752;   1.210588;  0.1964;    5.979582;  0.8861;   0.151676;  0.0214;   6.498113;  1.3231;   1.586235;  0.1534; 263.70261;  0.0582; +32.08825;  0.0909; 114.65610;  0.2616;  71.68278;  0.0649;  48.76696;  0.3538;  47.07733;  0.0254;    41.526790;  0.0003;   -70.802836;  0.0002; 106.5694;    0.03;    41.551473;  0.0001;   -70.874557;  0.0002;  86.4355;    0.02;     0.45;  +0.23;  89.3471; 0.855; 4.40e-05; 48.59;        31.25;   True;   True;    2; US001N,US002A
20220305100914_FFuOd; 2459643.923079096247; 2022-03-05 10:09:14.033916;    -1;  ...; 344.508638; 243.991035; 278.64286;  0.0865; +34.94939;  1.5436; 283.43489;  0.4795; +57.98470;  1.5282;  38.99297;  0.8008;  33.38476;  1.6273; +64.37603;  0.2909;  36.66799;  1.2624;    1.996442;  5.4106;   0.560019;  0.0990;  70.135467;  0.2116; 132.954757;   4.5223; 344.510172;   0.0000; 117.464929;  4.5223;  43.499120;  4.1548;   0.878397;  0.0134;  47.043197;  4.5223;  11.949564;  2.7413;    3.114486; 10.8125;   0.349397;  0.0832;   2.820886; 29.7826;   2.955494;  0.5673; 278.74364;  0.0869; +35.15115;  1.5059; 102.97313;  2.9491;  61.42632;  0.7535;  40.69042;  0.7726;  39.31943;  0.8283;    47.567904;  0.0014;   -71.456869;  0.0002; 101.6701;    0.20;    47.580000;  0.0016;   -71.534667;  0.0001;  90.4932;    0.19;     0.32;  +0.34;  94.5036; 0.641; 4.00e-05;  8.36;        32.98;   True;   True;    2; CA000B,CA000E
20220305101111_TSQxc; 2459643.924436161760; 2022-03-05 10:11:11.284376;    -1;  ...; 344.509998; 209.981893; 251.46347;  0.2813; +44.31905;  0.2402; 236.56460;  0.3073; +65.61913;  0.2866;  42.15623;  0.0822;  94.59915;  0.8499; +69.49933;  0.1580;  40.99227;  0.0604;    8.176671;  0.3253;   0.880574;  0.0053;  70.651141;  0.2463; 194.761350;   0.5309; 344.511312;   0.0000; 179.272662;  0.5309; -13.910295;  0.5212;   0.976504;  0.0011; 345.237236;  0.5309; 359.551054;  0.0497;   15.376837;  0.6496;   0.042154;  0.0030;  23.381125;  1.3507;   1.030099;  0.0237; 251.38229;  0.2703; +44.01620;  0.2361;  60.74028;  0.4289;  56.96621;  0.2041;  43.77724;  0.0795;  42.53879;  0.2233;    34.544883;  0.0004;  -105.957871;  0.0002;  96.9731;    0.07;    34.500706;  0.0002;  -106.053115;  0.0004;  81.3777;    0.08;     0.45;  -0.84;  85.3607; 0.745; 1.05e-04; 38.75;        41.50;   True;   True;    3; US0004,US0005,US000A
20220305101115_qrgtD; 2459643.924485114869; 2022-03-05 10:11:15.513925;    -1;  ...; 344.510048; 210.019553; 251.35559;  0.0943; +43.76261;  0.0888; 236.79294;  0.1116; +65.06545;  0.1015;  42.31549;  0.0921;  95.47452;  0.1855; +69.99481;  0.0868;  40.83450;  0.0969;    7.307183;  0.6078;   0.866457;  0.0087;  71.223247;  0.0824; 195.152604;   0.2272; 344.511349;   0.0000; 179.663952;  0.2272; -14.328416;  0.2122;   0.975824;  0.0004; 344.845987;  0.2272; 359.452758;  0.0571;   13.638542;  1.2151;   0.049898;  0.0046;  19.752661;  2.6234;   1.093051;  0.0463; 251.28716;  0.0932; +43.47095;  0.0876;  61.74650;  0.1589;  57.08383;  0.0708;  43.93180;  0.0891;  43.83830;  0.0307;    34.544036;  0.0001;  -105.957705;  0.0001;  97.2125;    0.03;    34.502935;  0.0002;  -106.049976;  0.0002;  82.1773;    0.01;     0.49;  -0.16;  88.3952; 0.586; 5.55e-05; 61.06;        32.94;   True;   True;    2; US000C,US000M
20220305101923_4D7G9; 2459643.930130415596; 2022-03-05 10:19:23.267908;    -1;  ...; 344.515704; 211.453821; 251.59898;  0.1765; +25.39757;  0.1119; 245.15435;  0.2386; +47.26066;  0.1089;  54.98270;  0.1563; 214.76346;  0.6885; +77.68151;  0.2237;  41.33295;  0.1494;   11.027455;  2.0152;   0.911813;  0.0136;  99.530367;  0.1644; 196.448005;   0.3408; 344.516348;   0.0000; 180.964353;  0.3408; -16.214681;  0.3320;   0.972474;  0.0009; 343.550613;  0.3408; 359.684309;  0.0671;   21.082435;  4.0312;   0.026915;  0.0060;  36.619597; 10.6580;   0.274015;  0.0742; 251.79408;  0.1730; +25.40167;  0.1103;  94.01154;  0.1904;  54.11360;  0.1560;  56.31676;  0.1532;  54.88891;  0.0752;    34.821132;  0.0002;  -106.539862;  0.0001; 108.3921;    0.04;    34.826737;  0.0001;  -106.637513;  0.0001;  95.8416;    0.04;     0.29;  -0.15; 102.8981; 0.438; 2.95e-05; 64.73;        49.79;   True;   True;    3; US0002,US000A,US000H
20220305102937_fRbRa; 2459643.937238542363; 2022-03-05 10:29:37.410060;    -1;  ...; 344.522828; 214.706347; 230.86713;  0.0917; +27.06737;  0.1841; 218.85492;  0.1076; +43.80699;  0.1857;  50.81796;  0.2776; 163.85627;  0.7128; +59.21790;  0.1633;  40.94555;  0.1592;    7.898106;  1.7844;   0.908988;  0.0107;  89.602376;  0.4306; 245.043317;   0.2919; 344.523787;   0.0000; 229.567104;  0.2919; -65.040352;  0.2926;   0.718819;  0.0017; 294.955288;  0.2919; 358.374186;  0.2512;   15.077392;  3.5691;   0.044404;  0.0068;  22.196528;  9.0572;   0.666053;  0.0841; 231.38859;  0.0907; +27.03130;  0.1823; 113.32435;  0.6427;  73.83165;  0.0969;  52.11272;  0.2714;  51.61521;  0.2509;    34.589604;  0.0002;  -105.852773;  0.0001; 108.0633;    0.04;    34.600562;  0.0003;  -105.883571;  0.0001;  97.3082;    0.03;     0.23;  -0.38;  99.8405; 0.765; 3.26e-05; 84.14;        73.41;   True;   True;    6; US0002,US0004,US0005,US000A,US000E,US000M
20220305104039_RyWe9; 2459643.944896334317; 2022-03-05 10:40:39.043285;    -1;  ...; 344.530503; 216.757420; 248.06579;  0.1757; -25.46452;  0.1879; 250.25166;  0.1805;  -3.51801;  0.1669;  70.93410;  0.1601; 247.71007;  0.3038;  -6.08236;  0.2993;  41.08538;  0.1602;    8.796546;  0.8245;   0.888918;  0.0146; 173.874438;  0.2978;  14.431068;   0.5362; 164.544750;   0.0005; 178.975818;  0.5366;   1.523855;  0.0378;   0.977137;  0.0011; 345.582267;  0.5357; 359.607724;  0.0618;   16.615956;  1.6501;   0.037778;  0.0081;  26.089691;  3.4329;  -0.592636;  0.0812; 248.46097;  0.1735; -25.03975;  0.1836; 148.81471;  0.0886;  23.14445;  0.2275;  71.98030;  0.1582;  70.70357;  0.1610;    34.680193;  0.0002;  -106.566244;  0.0001; 111.7568;    0.04;    34.809014;  0.0001;  -106.660803;  0.0002; 104.5191;    0.04;     0.26;  +0.63; 107.5676; 0.579; 6.79e-06; 60.81;        36.29;   True;   True;    3; US0002,US0004,US000A
20220305104800_YPk2T; 2459643.950002827216; 2022-03-05 10:48:00.244271;    -1;  ...; 344.535621; 218.917974; 221.81302;  0.2217; -10.23282;  1.3405; 222.52223;  0.5615;  +5.62243;  1.2398;  64.75521;  0.5197; 200.64393;  1.1650;  +8.63906;  1.8390;  42.23162;  0.1937;  165.862903; 90.4122;   0.997839;  0.0061; 165.544774;  3.5543; 286.181172;   1.4730; 344.530785;   0.0007; 270.711958;  1.4736; -13.870877;  3.1918;   0.358354;  0.0105; 253.812834;  1.4726; 359.982780;     nan;  331.367453; 1.8e+02;   0.000461;  0.0021; 2.1361e+03;     nan;  -0.686940;  0.1146; 222.42612;  0.2199;  -9.96650;  1.3332; 175.24539;  0.2666;  43.35738;  1.3374;  65.72013;  0.5120;  62.45623;  0.2387;    36.574810;  0.0014;  -106.250616;  0.0004; 107.3713;    0.17;    36.671198;  0.0009;  -106.260633;  0.0003;  97.0960;    0.09;     0.28;  -1.44; 102.7556; 0.449; 6.90e-05; 28.58;        58.85;   True;  False;    2; US000J,US000L
20220305105138_PkcMS; 2459643.952525106724; 2022-03-05 10:51:38.169221;    -1;  ...; 344.538148; 219.077981; 183.18635;  0.1001;  +2.72439;  0.3002; 181.83972;  0.0774;  +3.76667;  0.3069;  33.88300;  0.0885; 132.43304;  0.0811;  +3.38701;  0.2758;  37.66494;  0.0843;    2.396289;  0.0395;   0.901616;  0.0016;   6.351654;  0.5173; 307.416538;   0.2030; 344.552239;   0.0013; 291.968776;  0.2040;  -5.040907;  0.4192;   0.235757;  0.0010; 232.570313;  0.2040; 349.800391;  0.2809;    4.556820;  0.0785;   0.265703;  0.0069;   3.709448;  0.0908;   2.755208;  0.0368; 184.78728;  0.0962;  +3.52689;  0.2913; 233.07808;  0.2041;  45.30075;  0.2682;  35.43515;  0.0841;  34.80484;  0.1211;    34.995858;  0.0001;  -106.999442;  0.0005; 100.4317;    0.14;    35.070793;  0.0002;  -106.878108;  0.0001;  86.2592;    0.04;     0.58;  +0.19;  95.0561; 0.379; 9.94e-05; 39.28;        56.74;   True;   True;    3; US0001,US000A,US000H
20220305105508_mT225; 2459643.954957887065; 2022-03-05 10:55:08.361442;   571;  TSB; 344.540587; 216.942477; 217.75023;  0.0594; +23.90167;  0.0882; 205.98777;  0.0655; +36.46757;  0.0892;  50.49144;  0.2240; 158.52779;  0.1557; +44.84627;  0.0978;  42.55465;  0.2155;  -40.240909; 7.7e+02;   1.012468;  0.0105;  83.986902;  0.1704; 268.979088;   0.6800; 344.541802;   0.0000; 253.520890;  0.6800; -83.901166;  0.0704;   0.501726;  0.0035; 271.019548;  0.6800;        nan;     nan;  -80.983544; 1.5e+03;   0.003861;  0.0058;        nan;     nan;  -0.037044;  0.1099; 218.47556;  0.0589; +23.89561;  0.0864; 170.33222;  0.3861;  81.62466;  0.0847;  51.70230;  0.2188;  47.93129;  0.1010;    32.161115;  0.0002;  -110.013173;  0.0002; 114.9944;    0.10;    32.199050;  0.0001;  -110.020860;  0.0002;  85.6186;    0.02;     0.60;  -0.45;  91.5378; 0.798; 7.66e-05; 71.40;        54.82;   True;   True;    2; US0023,USL00X
20220305105602_S053l; 2459643.955587897450; 2022-03-05 10:56:02.794340;   859;  MTB; 344.541218; 219.943273; 211.41848;  0.1804; +25.45012;  0.4177; 198.70773;  0.3412; +35.55550;  0.3538;  45.10447;  0.2169; 147.05341;  0.2677; +39.88747;  0.2668;  40.89811;  0.3388;    7.634469; 1.4e+02;   0.941899;  0.0141;  70.221996;  0.2518; 278.026909;   1.5140; 344.542794;   0.0000; 262.569703;  1.5140; -68.715787;  0.4087;   0.443567;  0.0090; 261.971547;  1.5140; 358.149802;  0.4750;   14.825372; 2.8e+02;   0.046724;  0.0120;  21.094484; 3.3e+03;   0.957004;  0.1607; 212.31026;  0.1780; +25.50725;  0.4113; 218.27619;  1.7731;  78.84130;  0.2894;  46.40076;  0.2107;  44.21297;  0.4143;    34.508589;  0.0003;  -107.239731;  0.0004; 104.1278;    0.15;    34.525446;  0.0003;  -107.223702;  0.0002;  91.8767;    0.09;     0.28;  +0.43;  95.7351; 0.685; 2.13e-05; 71.93;        69.23;   True;   True;    3; US000G,US000H,US000J
20220305110415_L193p; 2459643.961293989792; 2022-03-05 11:04:15.800718;    -1;  ...; 344.546937; 223.548446; 184.42107;  1.0098; -24.34116;  0.3935; 194.11222;  0.7383; -20.50119;  0.7236;  41.79646;  0.2648; 146.86044;  1.0532; -22.53003;  0.5667;  38.20492;  0.2589;    2.694462;  0.1275;   0.929777;  0.0028;  53.781959;  1.0995; 132.812482;   2.2359; 164.546939;   0.0000; 297.359421;  2.2360;  36.287331;  1.2068;   0.189213;  0.0137; 227.189379;  2.2359; 351.892694;  0.6718;    5.199711;  0.2422;   0.222842;  0.0210;   4.422917;  0.2975;   2.244482;  0.0974; 185.94664;  0.9797; -23.47947;  0.3792; 217.00109;  0.6542;  21.57872;  0.7684;  43.02679;  0.2562;  44.58896;  0.3842;    34.918976;  0.0004;  -105.694622;  0.0008; 100.2058;    0.11;    34.998426;  0.0002;  -105.621837;  0.0005;  95.7834;    0.07;     0.28;  +1.52;  97.0230; 0.720; 8.22e-06; 17.78;        65.21;   True;   True;    2; US0004,US000M
20220305111641_BloMF; 2459643.969920190983; 2022-03-05 11:16:41.104501;    -1;  ...; 344.555582; 223.174347; 242.03903;  0.0798; -23.85035;  0.2319; 244.57301;  0.0441;  -2.84693;  0.2390;  70.76429;  0.1080; 237.92242;  0.0706;  -4.86549;  0.4033;  41.44639;  0.1178;   12.486209;  1.8056;   0.927282;  0.0100; 174.922658;  0.4211;  34.503392;   0.2249; 164.573094;   0.0011; 199.076487;  0.2255;   2.873527;  0.2267;   0.907973;  0.0007; 325.513025;  0.2244; 359.482759;  0.1110;   24.064445;  3.6109;   0.022339;  0.0046;  44.121120;  9.8639;  -0.738385;  0.0599; 242.56065;  0.0787; -23.49182;  0.2308; 159.30935;  0.1557;  30.50284;  0.2007;  71.74706;  0.1067;  67.90184;  0.0519;    33.061451;  0.0003;  -109.182463;  0.0002; 116.8785;    0.04;    33.243484;  0.0004;  -109.264295;  0.0002; 103.9911;    0.04;     0.36; -15.34; 113.0491; 0.297; 1.04e+01; 65.72;        22.20;   True;   True;    2; US0009,USL00Y
20220305111747_qvhcr; 2459643.970690095797; 2022-03-05 11:17:47.624277;    -1;  ...; 344.556354; 215.494381; 235.14299;  0.2810;  -5.40952;  0.1378; 234.13460;  0.2605; +13.79438;  0.1827;  67.68293;  0.1887; 219.06622;  0.4470; +22.60245;  0.3285;  41.98830;  0.1505;   34.348205; 1.6e+03;   0.979507;  0.0102; 152.919733;  0.3064; 245.584084;   1.0678; 344.554701;   0.0000; 230.138784;  1.0678; -24.489458;  0.3200;   0.703904;  0.0075; 294.412921;  1.0678; 359.825299;  0.1031;   67.992507; 3.2e+03;   0.004896;  0.0029; 201.305997; 1.2e+05;  -0.769901;  0.0803; 235.62461;  0.2786;  -5.20214;  0.1377; 149.67457;  0.4302;  47.24941;  0.1033;  68.72031;  0.1862;  69.55310;  0.1127;    33.064959;  0.0007;  -117.151699;  0.0004; 109.4260;    0.06;    33.178526;  0.0006;  -117.230747;  0.0005;  93.4313;    0.05;     0.36;  -1.12; 102.4985; 0.433; 5.46e-05; 60.28;        50.00;   True;   True;    2; US000S,US0027
20220305112806_WNzI3; 2459643.977849838324; 2022-03-05 11:28:06.226031;    -1;  ...; 344.563529; 119.887189;  89.73458;  0.3573; -61.39787;  0.8858;  88.58863;  1.6197; -84.83426;  0.8855;  15.11651;  0.5853;  74.37911;  0.1512; -25.64650;  0.5891;  34.78546;  0.5158;    1.532441;  0.1204;   0.352808;  0.0410;  25.646611;  0.5891; 359.361163;   0.4797; 164.560739;   0.0001; 163.921902;  0.4798;  -0.276496;  0.2127;   0.991783;  0.0000;   0.642722;  0.4798;   0.287713;  0.1940;    2.073099;  0.2408;   0.519552;  0.0469;   1.897038;  0.2365;   4.311511;  0.2065;  96.62206;  0.5714; -59.74960;  0.7174; 205.27719;  1.4285;  62.22424;  0.3547;  18.68336;  0.4806;  18.69400;  0.3110;   -36.351977;  0.0001;   144.667772;  0.0007;  82.7823;    0.11;   -36.326533;  0.0001;   144.682627;  0.0005;  76.7828;    0.07;     0.36;  +0.82;  77.9060; 0.813; 1.23e-04; 20.17;        42.00;   True;   True;    2; AU000B,AU000J
20220305113522_TLwce; 2459643.982899806928; 2022-03-05 11:35:22.543319;    -1;  ...; 344.568590;  93.735558; 142.99938;  0.8241; -47.86082;  0.8583; 171.97654;  1.7175; -57.23979;  0.3996;  22.25817;  1.0745;  96.57636;  0.9595; -31.35206;  0.4867;  35.97665;  0.9781;    1.793690;  0.7790;   0.530833;  0.0710;  33.310676;  0.7073;  55.735178;   1.7841; 164.567356;   0.0001; 220.302534;  1.7840;  26.991955;  0.2173;   0.841541;  0.0009; 304.267892;  1.7841; 343.770179;  3.0519;    2.745839;  1.5576;   0.410283;  0.0749;   2.402269;  2.1368;   3.733012;  0.4283; 140.87147;  0.5865; -47.22504;  0.8026; 127.22608;  1.3058;  51.30717;  0.4673;  25.07091;  0.9801;  24.96287;  0.9787;   -31.962527;  0.0002;   116.693265;  0.0022;  94.1682;    0.34;   -31.912774;  0.0003;   116.616474;  0.0014;  82.6440;    0.22;     0.60;  +1.17;  88.7064; 0.474; 7.53e-05;  8.21;        49.33;   True;   True;    2; AU0002,AU000E
20220305113539_8qX9H; 2459643.983092234936; 2022-03-05 11:35:39.169098;    -1;  ...; 344.568782; 229.044532; 254.25363;  0.1084; -14.01775;  0.1038; 254.55710;  0.1120;  +8.57983;  0.0977;  68.35409;  0.0786; 255.20503;  0.2003; +15.19121;  0.1767;  38.91345;  0.0746;    3.230666;  0.0650;   0.693035;  0.0065; 164.807887;  0.1762; 178.497824;   0.4665; 344.564225;   0.0001; 163.062048;  0.4665;   0.393613;  0.1163;   0.991702;  0.0001;   1.496228;  0.4664;   0.195586;  0.0557;    5.469631;  0.1300;   0.169733;  0.0054;   5.806826;  0.1731;   0.514608;  0.0364; 254.69478;  0.1075; -13.67511;  0.1030; 148.85014;  0.0981;  35.59888;  0.1230;  69.41103;  0.0776;  68.06133;  0.0230;    34.982404;  0.0002;  -108.067336;  0.0004; 103.4647;    0.03;    35.170331;  0.0003;  -108.205768;  0.0003;  85.8276;    0.02;     0.45;  -2.44;  90.5812; 0.730; 2.31e-04; 56.44;        42.72;   True;   True;    2; US0004,US000J
20220305113709_yyjhG; 2459643.984138368163; 2022-03-05 11:37:09.555009;    -1;  ...; 344.569831; 231.593910; 199.32746;  1.5574;  +8.30672;  1.2219; 194.58783;  1.9565; +15.23708;  0.5443;  43.60562;  1.0278; 150.54814;  2.7387; +17.16314;  0.2158;  38.83353;  0.2360;    3.159159;  0.2213;   0.962049;  0.0039;  51.881146;  4.9819; 322.457408;   3.6454; 344.572305;   0.0002; 307.029713;  3.6452; -28.645955;  0.4230;   0.119893;  0.0212; 217.540633;  3.6453; 354.131371;  0.4650;    6.198425;  0.4219;   0.175528;  0.0170;   5.615104;  0.6031;   1.909837;  0.0574; 200.48480;  1.5105;  +8.66979;  1.2350; 236.22438;  3.0571;  52.08612;  0.2866;  44.79541;  0.9953;  43.45933;  0.7991;    33.516860;  0.0017;  -105.885102;  0.0008;  89.5875;    0.08;    33.544502;  0.0015;  -105.835748;  0.0005;  82.4161;    0.10;     0.24;  -4.26;  83.9992; 0.779; 1.20e-03; 15.71;        43.83;   True;   True;    2; US0009,US000M
20220305113819_3gMmG; 2459643.984947889112; 2022-03-05 11:38:19.497619;    -1;  ...; 344.570643; 232.650767; 285.14110;  0.0766; -19.54823;  0.0187; 284.27123;  0.0716;  +3.14252;  0.0210;  65.40901;  0.2258; 305.42330;  0.2142;  +4.84659;  0.0300;  42.43289;  0.1816;  -75.853371; 1.7e+02;   1.005288;  0.0067; 172.348767;  0.0456;  79.153342;   0.9103; 344.560249;   0.0001;  63.713591;  0.9103;   7.513742;  0.0448;   0.401143;  0.0057; 100.834889;  0.9103;        nan;     nan; -152.107886; 3.4e+02;   0.001492;  0.0025;        nan;     nan;  -0.847909;  0.0967; 285.24921;  0.0732; -18.99732;  0.0180; 128.16135;  0.0545;  17.19511;  0.0496;  66.63687;  0.2225;  66.35731;  0.1237;    33.866592;  0.0009;  -105.153560;  0.0007; 115.1674;    0.08;    34.228042;  0.0005;  -105.709471;  0.0004;  95.0696;    0.04;     1.08;  -1.60;  99.6847; 0.770; 2.67e-04; 85.07;        79.93;   True;   True;    5; US0004,US0005,US000E,US000H,US000M
20220305113919_RwjZv; 2459643.985640035942; 2022-03-05 11:39:19.299105;    -1;  ...; 344.571336; 229.853495; 185.31264;  0.2224; -10.93500;  0.3053; 189.22965;  0.1352;  -7.92547;  0.3506;  44.44199;  0.1868; 148.13608;  0.1122;  -8.44887;  0.3721;  41.71133;  0.1986;   18.098515; 51.1137;   0.994659;  0.0018;  27.701754;  1.1639; 144.093794;   0.5354; 164.569669;   0.0001; 308.663463;  0.5353;  15.820660;  0.8202;   0.096656;  0.0020; 215.909491;  0.5353; 359.602936;     nan;   36.100375; 1.0e+02;   0.012801;  0.0045;  76.995451;     nan;   0.628374;  0.0975; 186.64352;  0.2244; -10.36746;  0.3073; 230.96422;  0.1516;  29.88054;  0.3502;  45.54135;  0.1813;  46.20487;  0.4923;    33.534655;  0.0011;  -108.178643;  0.0013;  96.6316;    0.07;    33.695341;  0.0019;  -107.941101;  0.0022;  80.2047;    0.13;     0.71;  -3.63;  81.4778; 0.923; 1.77e-03; 64.19;        65.28;   True;   True;    2; US0009,USL00Y
20220305114117_piWk2; 2459643.987010765821; 2022-03-05 11:41:17.730167;    -1;  ...; 344.572710; 231.660192;  85.69895;  0.4313; +73.05696;  0.1009;  88.06561;  0.1982; +49.64815;  0.0964;  10.84994;  0.0157;  76.44984;  0.0336; +12.63299;  0.0304;  37.80394;  0.0172;    2.466193;  0.0088;   0.598374;  0.0014;  12.639502;  0.0306; 184.884228;   0.0922; 344.580981;   0.0000; 169.465209;  0.0921;  -1.067515;  0.0225;   0.990487;  0.0001; 355.108532;  0.0921; 359.014338;  0.0231;    3.941898;  0.0176;   0.254486;  0.0014;   3.872943;  0.0207;   3.186609;  0.0071; 121.38901;  0.9530; +82.27336;  0.0245; 351.42857;  0.0657;  32.19916;  0.1171;  15.47355;  0.0109;  14.71178;  0.0118;    35.178984;  0.0001;  -106.865589;  0.0001;  90.7234;    0.02;    35.024373;  0.0000;  -106.837564;  0.0001;  79.6792;    0.03;     1.42;  +0.87;  84.3544; 0.577; 6.39e-04; 29.85;        51.77;   True;   True;    4; US0001,US0002,US0004,US000L
20220305114929_KGFOO; 2459643.992704399861; 2022-03-05 11:49:29.660148;    -1;  ...; 344.578415; 235.421737; 239.87855;  1.4516; -34.18104;  1.2516; 244.74326;  0.9944; -13.34672;  1.4588;  67.05794;  2.1350; 237.20752;  2.0503; -23.33388;  2.7513;  39.08345;  1.7774;    3.394555; 2.7e+02;   0.733829;  0.1606; 155.677263;  2.9652;  37.851846;   5.6369; 164.583245;   0.0009; 202.435091;  5.6361;  14.639480;  2.9061;   0.903533;  0.0172; 322.152048;  5.6377; 355.794170;     nan;    5.885576; 5.4e+02;   0.157591;  0.0583;   6.254245;     nan;   0.533219;  0.9602; 240.58313;  1.4260; -33.70595;  1.2204; 175.37982;  1.4835;  21.70578;  1.0693;  67.99668;  2.1094;  65.72933;  1.1463;    34.416819;  0.0030;  -105.159902;  0.0049; 112.1193;    0.53;    34.636587;  0.0013;  -105.181402;  0.0031; 102.2733;    0.31;     0.40;  +0.00; 105.0081; 0.722; 1.96e-05; 10.41;        48.21;   True;   True;    2; US000C,US000M
20220305115129_E2VEG; 2459643.994089266285; 2022-03-05 11:51:29.312607;    -1;  ...; 344.579803; 234.383837; 230.69334;  0.0159; -46.78413;  0.0480; 240.79548;  0.0199; -27.25212;  0.0460;  64.93273;  0.0845; 227.47011;  0.0295; -45.48250;  0.1054;  41.70022;  0.0645;   17.762227;  1.3628;   0.950011;  0.0054; 131.193958;  0.1084;  38.286497;   0.0727; 164.582481;   0.0000; 202.868977;  0.0727;  27.790168;  0.0959;   0.887924;  0.0002; 321.715599;  0.0727; 359.669559;  0.0599;   34.636529;  2.7256;   0.013166;  0.0023;  74.859471;  7.9615;  -0.466779;  0.0342; 231.62307;  0.0158; -46.18900;  0.0457; 181.94116;  0.0114;  10.13754;  0.0465;  65.85786;  0.0833;  65.33662;  0.0627;    33.634955;  0.0006;  -106.697676;  0.0001; 115.4535;    0.06;    34.315131;  0.0002;  -106.669860;  0.0001; 102.1873;    0.03;     1.19;  -0.38; 104.9615; 0.791; 8.06e-05; 35.36;        45.69;   True;   True;    3; US0005,US0009,US000G
